last_obs,v_inf,ip,h,range,n_imp,last_obs_jd,fullname,ps_max,ts_max,diameter,ps_cum,id,des
2005-01-15,14.4054013679866,1.64084499e-05,25.98,2048-2122,64,2453385.5,(2005 AU3),-6.09,0,0.0215,-5.37,bK05A03U,2005 AU3
2013-12-14,11.0421694007365,2.987e-07,26.18,2055-2066,2,2456640.5,(2013 XU21),-6.91,0,0.02,-6.90,bK13X21U,2013 XU21
2008-02-16,7.41013240105761,1.102106e-06,27.05,2077-2122,5,2454512.5,(2008 CB6),-7.73,0,0.013,-7.30,bK08C06B,2008 CB6
2024-12-05,7.46167682767964,2.30292e-06,28.74,2090-2124,5,2460649.5,(2024 XV3),-7.93,0,0.00601,-7.80,bK24X03V,2024 XV3
2024-12-06,18.11,9.479e-07,28.07,2117-2117,1,2460650.5,(2024 XE6),-7.58,0,0.0082,-7.58,bK24X06E,2024 XE6
2024-12-07,9.02742506050279,0.0005237157469,28.74,2089-2122,67,2460651.5,(2024 XS8),-5.83,0,0.00606,-5.34,bK24X08S,2024 XS8
2014-01-06,8.33010607232784,2.476612e-05,27.40,2087-2121,5,2456663.5,(2014 AD16),-5.96,0,0.011,-5.96,bK14A16D,2014 AD16
2018-03-21,19.77,1.079e-07,25.71,2093-2093,1,2458198.5,(2018 FY2),-7.21,0,0.024,-7.21,bK18F02Y,2018 FY2
2009-01-03,9.93,6.265e-07,25.56,2039-2039,1,2454834.5,(2008 XU2),-5.98,0,0.026,-5.98,bK08X02U,2008 XU2
2005-10-11,9.36335460741127,6.28151e-08,23.93,2027-2088,6,2453654.5,(2005 TM173),-5.74,0,0.0553,-5.71,bK05TH3M,2005 TM173
2008-05-09,8.41901237821941,0.0001658147615,25.31,2027-2122,44,2454595.5,(2008 JL3),-2.39,0,0.029,-2.38,bK08J03L,2008 JL3
2013-10-29,10.85,2.506e-10,28.01,2092-2092,1,2456594.5,(2013 UJ5),-11.21,0,0.0085,-11.21,bK13U05J,2013 UJ5
2025-03-31,12.50,9.070e-09,27.95,2077-2077,1,2460765.5,(2025 FO2),-9.46,0,0.0087,-9.46,bK25F02O,2025 FO2
2025-03-23,6.39774683540361,7.062591e-06,26.18,2059-2124,5,2460757.5,(2025 DB15),-5.84,0,0.02,-5.79,bK25D15B,2025 DB15
2020-12-10,5.68636930638735,0.0001002186766,28.21,2055-2120,15,2459193.5,(2020 WD),-6.12,0,0.0077,-5.88,bK20W00D,2020 WD
2020-02-17,6.43942633910656,2.3535263e-06,30.27,2056-2119,22,2458896.5,(2020 DP14),-9.03,0,0.003,-8.39,bK20D14P,2020 DP14
2011-02-12,16.1717403628793,8.3237543e-06,25.48,2061-2122,73,2455604.5,(2011 CU46),-6.22,0,0.027,-5.35,bK11C46U,2011 CU46
2011-02-12,16.6037539788687,1.977635e-07,24.67,2055-2122,9,2455604.5,(2011 CW46),-6.71,0,0.039,-6.35,bK11C46W,2011 CW46
2011-09-27,22.29,2.884e-09,27.86,2111-2111,1,2455831.5,(2011 SC108),-9.85,0,0.0091,-9.85,bK11SA8C,2011 SC108
2011-11-02,12.57,7.436e-08,25.72,2110-2110,1,2455867.5,(2011 UR63),-7.69,0,0.024,-7.69,bK11U63R,2011 UR63
2011-11-30,23.0786571262326,3.0756532e-06,26.17,2086-2109,6,2455895.5,(2011 WN69),-6.23,0,0.02,-5.99,bK11W69N,2011 WN69
2012-01-29,12.7420447445584,2.66981515e-05,25.85,2029-2088,16,2455955.5,(2012 BA77),-5.03,0,0.023,-4.66,bK12B77A,2012 BA77
2024-12-02,8.74999021851102,0.00022617211,26.36,2100-2123,8,2460646.5,(2024 VK2),-4.58,0,0.018,-4.57,bK24V02K,2024 VK2
2003-06-08,9.7158426590947,1.1974e-07,23.28,2120-2120,3,2452798.5,(2003 KF4),-6.72,0,0.075,-6.45,bK03K04F,2003 KF4
2012-01-03,2.71,1.234e-08,30.70,2098-2098,1,2455929.5,(2012 AQ),-11.06,0,0.0025,-11.06,bK12A00Q,2012 AQ
2012-11-16,4.44982470774994,0.0001251651513,28.46,2031-2119,52,2456247.5,(2012 VJ38),-5.25,0,0.0069,-5.18,bK12V38J,2012 VJ38
2014-04-26,17.6451962034166,9.390127e-06,29.68,2033-2112,17,2456773.5,(2014 HD198),-7.34,0,0.00393,-6.96,bK14HJ8D,2014 HD198
2020-04-18,16.8718602207228,4.777847e-06,25.05,2054-2122,27,2458957.5,(2020 GA3),-5.80,0,0.033,-5.40,bK20G03A,2020 GA3
2020-03-24,7.0860205604712,3.5183824e-06,29.32,2089-2121,9,2458932.5,(2020 FM1),-8.40,0,0.0046,-7.88,bK20F01M,2020 FM1
2019-04-28,7.51574144550173,5.72611256e-05,27.71,2065-2122,73,2458601.5,(2019 GD4),-6.14,0,0.0097,-5.78,bK19G04D,2019 GD4
2020-08-18,7.76721020551775,1.604387e-06,26.49,2047-2117,12,2459079.5,(2020 PU1),-6.94,0,0.017,-6.54,bK20P01U,2020 PU1
2020-07-21,11.7614184625281,3.109e-08,26.16,2090-2114,2,2459051.5,(2020 NY),-8.55,0,0.02,-8.26,bK20N00Y,2020 NY
2020-07-19,25.4387177346572,1.70590199e-05,23.68,2114-2122,9,2459049.5,(2020 OB),-4.27,0,0.062,-4.03,bK20O00B,2020 OB
2020-07-31,8.89,2.502e-07,26.90,2063-2063,1,2459061.5,(2020 OX5),-7.49,0,0.014,-7.49,bK20O05X,2020 OX5
2020-08-20,20.4030812331695,8.2811e-07,24.26,2066-2093,3,2459081.5,(2020 PQ2),-5.49,0,0.048,-5.43,bK20P02Q,2020 PQ2
2008-10-31,18.5287607051998,3.38449076e-05,23.84,2044-2101,50,2454770.5,(2008 UB7),-4.23,0,0.058,-3.61,bK08U07B,2008 UB7
2023-01-30,8.63703472464056,4.0202e-07,27.68,2093-2117,6,2459974.5,(2023 BR7),-8.54,0,0.00986,-8.02,bK23B07R,2023 BR7
2013-05-07,20.5273016779706,1.799674e-06,26.27,2043-2109,5,2456419.5,(2013 HT14),-6.25,0,0.019,-6.07,bK13H14T,2013 HT14
2017-04-29,11.4550497320511,2.962878e-05,26.08,2066-2078,5,2457872.5,(2017 GG8),-5.03,0,0.021,-4.98,bK17G08G,2017 GG8
2017-06-30,4.49430153424141,0.0022182503866,27.52,2053-2122,319,2457934.5,(2017 LD),-4.70,0,0.011,-4.14,bK17L00D,2017 LD
2017-03-21,15.2183089251291,5.7360358e-06,28.36,2045-2120,24,2457833.5,(2017 FW158),-7.37,0,0.0072,-6.99,bK17FF8W,2017 FW158
2017-08-04,4.28158747439216,2.5917848e-05,26.28,2106-2119,6,2457969.5,(2017 OE7),-5.70,0,0.019,-5.67,bK17O07E,2017 OE7
2017-09-19,7.30281721582284,8.62323e-06,27.98,2083-2121,3,2458015.5,(2017 RK2),-6.71,0,0.0086,-6.71,bK17R02K,2017 RK2
2019-11-09,5.73212006795379,6.60646588e-05,31.68,2053-2121,187,2458796.5,(2019 VB5),-8.04,0,0.0016,-7.58,bK19V05B,2019 VB5
2019-11-04,11.5796534371276,1.4088901e-05,27.69,2064-2123,28,2458791.5,(2019 UE4),-6.66,0,0.0098,-6.29,bK19U04E,2019 UE4
2003-01-01,7.62768941092083,1.33836e-07,24.90,2102-2113,2,2452640.5,(2002 XV90),-7.22,0,0.035,-7.21,bK02X90V,2002 XV90
2020-08-18,18.7414758819294,5.556e-07,27.49,2038-2041,2,2459079.5,(2020 QC),-6.88,0,0.011,-6.74,bK20Q00C,2020 QC
2006-03-06,13.27,2.869e-09,26.50,2112-2112,1,2453800.5,(2006 EH1),-9.46,0,0.017,-9.46,bK06E01H,2006 EH1
2016-10-19,4.60890867497062,4.2489239e-05,26.86,2074-2121,31,2457680.5,(2016 TY55),-5.67,0,0.014,-5.56,bK16T55Y,2016 TY55
2021-10-14,7.57913432405136,4.43584e-08,26.57,2095-2119,6,2459501.5,(2021 RO16),-8.69,0,0.016,-8.45,bK21R16O,2021 RO16
2013-01-15,24.4143899654805,6.4834913e-06,27.59,2094-2122,18,2456307.5,(2013 AB65),-6.50,0,0.01,-6.32,bK13A65B,2013 AB65
2013-02-01,14.1885526468107,2.0887742e-05,25.97,2077-2092,7,2456324.5,(2013 BL18),-5.32,0,0.022,-5.16,bK13B18L,2013 BL18
2013-03-13,2.6833969134365,4.7237e-07,29.00,2068-2122,8,2456364.5,(2013 EC20),-8.93,0,0.0054,-8.57,bK13E20C,2013 EC20
2020-01-06,8.24,1.653e-09,26.46,2070-2070,1,2458854.5,(2019 YA3),-9.54,0,0.017,-9.54,bK19Y03A,2019 YA3
2018-11-19,19.0052136636409,5.258452e-07,27.64,2045-2116,7,2458441.5,(2018 WJ),-7.03,0,0.01,-6.99,bK18W00J,2018 WJ
2019-12-03,8.738700789469,5.5091587e-06,28.20,2078-2121,17,2458820.5,(2019 WV1),-7.46,0,0.0078,-7.14,bK19W01V,2019 WV1
2020-11-22,7.67446846214994,6.145235e-06,25.77,2074-2112,8,2459175.5,(2020 UX4),-5.99,0,0.024,-5.87,bK20U04X,2020 UX4
2020-05-19,3.51879321021226,8.92405099e-05,26.97,2051-2122,280,2458988.5,(2020 HQ4),-6.02,0,0.014,-5.28,bK20H04Q,2020 HQ4
2019-03-01,14.4704686783938,3.414943e-06,30.10,2045-2118,37,2458543.5,(2019 EH1),-8.38,0,0.0032,-7.79,bK19E01H,2019 EH1
2018-03-01,10.0452977212,4.6033e-06,26.39,2068-2113,3,2458178.5,(2018 DZ3),-6.34,0,0.018,-6.27,bK18D03Z,2018 DZ3
2014-07-31,11.6321784672358,1.85782e-06,29.05,2071-2119,5,2456869.5,(2014 OP2),-7.81,0,0.0052,-7.68,bK14O02P,2014 OP2
2011-06-27,12.1515686075722,0.0001146281627,26.91,2059-2092,32,2455739.5,(2011 MX),-5.22,0,0.014,-4.90,bK11M00X,2011 MX
2011-11-24,1.30556527745798,1.56348e-05,28.48,2105-2116,3,2455889.5,(2011 UD21),-7.28,0,0.0068,-6.97,bK11U21D,2011 UD21
2019-09-25,1.96377536742374,1.9678437e-05,27.95,2084-2122,37,2458751.5,(2019 PO1),-7.15,0,0.0087,-6.57,bK19P01O,2019 PO1
2014-07-03,13.07,8.812e-07,26.22,2075-2075,1,2456841.5,(2014 MB6),-6.61,0,0.019,-6.61,bK14M06B,2014 MB6
2019-10-06,27.97,1.943e-08,25.64,2069-2069,1,2458762.5,(2019 SO6),-7.53,0,0.025,-7.53,bK19S06O,2019 SO6
2019-12-21,17.7512754037131,9.103e-07,25.97,2041-2117,2,2458838.5,(2019 YM),-6.61,0,0.022,-6.52,bK19Y00M,2019 YM
2017-03-31,29.2806127993326,2.107313e-06,23.43,2088-2108,3,2457843.5,(2017 FO63),-4.63,0,0.07,-4.63,bK17F63O,2017 FO63
2026-02-15,3.57629807444117,1.9371e-05,28.81,2103-2123,3,2461086.5,(2022 OC3),-7.17,0,0.0059,-6.98,bK22O03C,2022 OC3
2026-03-03,8.66,1.537e-08,25.16,2122-2122,1,2461102.5,(2026 AE3),-8.27,0,0.032,-8.27,bK26A03E,2026 AE3
2026-03-22,5.63990482827407,0.005030413448,27.57,2072-2125,39,2461121.5,(2026 CQ4),-3.80,0,0.01,-3.72,bK26C04Q,2026 CQ4
2019-10-24,11.1309786214011,1.89384628e-05,27.84,2103-2121,64,2458780.5,(2019 TC2),-7.12,0,0.00912,-6.37,bK19T02C,2019 TC2
2018-06-14,11.19,1.601e-07,26.55,2061-2061,1,2458283.5,(2018 LV3),-7.42,0,0.017,-7.42,bK18L03V,2018 LV3
2017-10-23,13.3721578036163,6.28433e-06,27.19,2109-2121,5,2458049.5,(2017 UK3),-6.67,0,0.012,-6.47,bK17U03K,2017 UK3
2020-03-16,26.8006688679333,2.808686e-06,24.18,2065-2101,5,2458924.5,(2020 DF3),-4.94,0,0.0497,-4.72,bK20D03F,2020 DF3
2022-06-03,16.9516074749523,9.54976e-06,27.93,2075-2115,8,2459733.5,(2022 KE5),-6.72,0,0.0088,-6.37,bK22K05E,2022 KE5
2022-08-01,9.88104575529102,7.1489e-08,27.14,2119-2122,3,2459792.5,(2022 OC5),-8.84,0,0.013,-8.51,bK22O05C,2022 OC5
2014-06-03,10.3487386356287,5.44062323e-05,24.72,2071-2121,126,2456811.5,(2014 JU15),-5.04,0,0.039,-4.27,bK14J15U,2014 JU15
2014-06-01,15.0048010048408,3.59858e-07,28.04,2096-2122,7,2456809.5,(2014 KW76),-8.18,0,0.0084,-8.06,bK14K76W,2014 KW76
2019-01-03,9.91341434535185,3.74644e-06,26.23,2073-2122,9,2458486.5,(2019 AB),-6.36,0,0.019,-6.28,bK19A00B,2019 AB
2008-06-21,13.83,4.159e-08,23.27,2046-2046,1,2454638.5,(2008 KN11),-6.11,0,0.075,-6.11,bK08K11N,2008 KN11
2016-11-05,9.58940567750698,6.7741e-06,26.29,2086-2110,3,2457697.5,(2016 TQ18),-6.11,0,0.019,-6.09,bK16T18Q,2016 TQ18
2011-01-30,12.31,9.682e-08,26.31,2051-2051,1,2455591.5,(2011 BG10),-7.33,0,0.019,-7.33,bK11B10G,2011 BG10
2016-03-14,2.38933905058905,1.1544e-06,28.95,2115-2118,3,2457461.5,(2016 EU84),-8.44,0,0.0055,-8.34,bK16E84U,2016 EU84
2019-04-09,10.86,2.895e-08,26.99,2113-2113,1,2458582.5,(2019 FT1),-8.77,0,0.014,-8.77,bK19F01T,2019 FT1
2020-03-17,14.7788176310132,5.88395e-07,27.89,2093-2118,13,2458925.5,(2020 FG),-8.36,0,0.0089,-7.73,bK20F00G,2020 FG
2022-01-09,10.4773888772151,5.0935391e-05,28.37,2059-2107,16,2459588.5,(2022 AP1),-6.08,0,0.0072,-5.95,bK22A01P,2022 AP1
2019-01-05,18.0325631888754,1.127018e-05,27.97,2060-2067,3,2458488.5,(2019 AH3),-6.06,0,0.0086,-6.03,bK19A03H,2019 AH3
2019-02-09,14.349987583979,2.2241425e-06,26.16,2056-2063,4,2458523.5,(2019 BU1),-6.03,0,0.02,-5.99,bK19B01U,2019 BU1
2018-01-20,9.57736988336695,3.1157892e-06,27.42,2046-2121,34,2458138.5,(2018 AU18),-6.82,0,0.011,-6.64,bK18A18U,2018 AU18
2007-08-20,29.41,1.346e-08,21.86,2118-2118,1,2454332.5,(2007 PR25),-6.18,0,0.14,-6.18,bK07P25R,2007 PR25
2010-10-16,25.3113705199815,1.858893e-06,27.03,2086-2117,23,2455485.5,(2010 TN55),-7.26,0,0.013,-6.53,bK10T55N,2010 TN55
2014-10-30,8.96519425385935,2.332e-07,27.18,2076-2111,6,2456960.5,(2014 UY57),-8.33,0,0.012,-7.88,bK14U57Y,2014 UY57
2008-03-15,9.52160665210345,2.8382e-07,26.68,2110-2119,3,2454540.5,(2008 EF85),-7.88,0,0.016,-7.66,bK08E85F,2008 EF85
2016-11-05,8.74,1.232e-06,27.06,2112-2112,1,2457697.5,(2016 TC57),-7.24,0,0.013,-7.24,bK16T57C,2016 TC57
2020-09-18,5.05,1.561e-06,24.96,2106-2106,1,2459110.5,(2020 OM6),-6.20,0,0.034,-6.20,bK20O06M,2020 OM6
2008-08-08,9.50,2.308e-08,27.12,2110-2110,1,2454686.5,(2008 OT7),-8.96,0,0.013,-8.96,bK08O07T,2008 OT7
2008-05-31,23.4876388967229,5.3187e-07,24.40,2049-2061,3,2454617.5,(2008 KO),-5.69,0,0.045,-5.39,bK08K00O,2008 KO
2008-11-04,2.30062875322007,0.0001527888859,29.44,2046-2122,657,2454774.5,(2008 UA202),-7.17,0,0.0044,-6.23,bK08UK2A,2008 UA202
2014-04-30,5.40740653658347,6.28184986e-05,27.09,2052-2122,153,2456777.5,(2014 GQ17),-5.90,0,0.013,-5.42,bK14G17Q,2014 GQ17
2016-04-12,4.2975432496721,2.24915e-05,28.34,2108-2122,14,2457490.5,(2016 FZ13),-7.21,0,0.0073,-6.72,bK16F13Z,2016 FZ13
2016-11-25,23.5992257521589,6.2516545e-06,23.28,2076-2118,44,2457717.5,(2016 WG),-4.92,0,0.075,-4.17,bK16W00G,2016 WG
2020-01-26,20.4285705633925,8.634052e-06,26.14,2055-2122,18,2458874.5,(2020 BY4),-5.75,0,0.02,-5.35,bK20B04Y,2020 BY4
2014-10-31,6.17,3.356e-08,27.92,2081-2081,1,2456961.5,(2014 UZ175),-9.10,0,0.0088,-9.10,bK14UH5Z,2014 UZ175
2016-01-31,15.8809910610827,1.4482962e-05,26.78,2050-2114,28,2457418.5,(2016 BA15),-5.55,0,0.015,-5.43,bK16B15A,2016 BA15
2023-12-22,18.0593924365968,8.6707e-08,25.50,2091-2095,2,2460300.5,(2023 XP13),-7.27,0,0.027,-7.27,bK23X13P,2023 XP13
2014-03-07,11.7987219160661,9.436e-08,27.75,2060-2118,3,2456723.5,(2014 DK10),-8.70,0,0.0095,-8.39,bK14D10K,2014 DK10
2005-04-07,19.2703266585223,3.7654e-09,23.65,2046-2110,5,2453467.5,(2005 GQ33),-7.40,0,0.0626,-7.32,bK05G33Q,2005 GQ33
2005-07-12,24.8008830200623,1.13746e-08,21.89,2028-2081,21,2453563.5,(2005 NX55),-5.70,0,0.14,-5.22,bK05N55X,2005 NX55
2005-11-11,7.87382639951125,6.59641e-07,27.09,2072-2121,8,2453685.5,(2005 UC3),-7.87,0,0.013,-7.47,bK05U03C,2005 UC3
2008-04-06,14.61,7.424e-08,28.28,2080-2080,1,2454562.5,(2008 GF1),-8.66,0,0.0075,-8.66,bK08G01F,2008 GF1
2007-10-16,25.55,3.007e-07,22.13,2082-2082,1,2454389.5,(2007 TC14),-4.83,0,0.13,-4.83,bK07T14C,2007 TC14
2009-09-29,9.82,1.118e-06,26.82,2066-2066,1,2455103.5,(2009 ST171),-6.81,0,0.015,-6.81,bK09SH1T,2009 ST171
2010-10-17,16.1107555930772,2.369e-07,29.59,2032-2044,2,2455486.5,(2010 UE),-8.07,0,0.0041,-7.98,bK10U00E,2010 UE
2010-12-09,0.998552997758265,2.889726e-05,28.20,2109-2121,5,2455539.5,(2010 VQ98),-6.69,0,0.0078,-6.61,bK10V98Q,2010 VQ98
2014-04-25,4.4972087814299,2.36452289e-05,30.30,2045-2122,82,2456772.5,(2014 HJ197),-7.68,0,0.00294,-7.17,bK14HJ7J,2014 HJ197
2025-02-11,8.44,6.433e-06,25.94,2119-2119,1,2460717.5,(2025 CJ3),-6.02,0,0.022,-6.02,bK25C03J,2025 CJ3
2016-11-24,10.707226567419,3.26508676e-05,29.77,2058-2121,70,2457716.5,(2016 WT),-7.86,0,0.0038,-7.03,bK16W00T,2016 WT
2016-03-08,11.41,8.799e-08,26.68,2121-2121,1,2457455.5,(2016 CB248),-8.16,0,0.016,-8.16,bK16CO8B,2016 CB248
2021-04-07,14.7793127909127,4.96736461e-05,26.64,2073-2122,66,2459311.5,(2021 GG1),-5.79,0,0.016,-5.19,bK21G01G,2021 GG1
2021-02-10,7.65708428190433,1.0819784e-06,28.29,2095-2122,17,2459255.5,(2021 BN),-8.57,0,0.0075,-7.91,bK21B00N,2021 BN
2021-10-30,7.99219302332497,2.79351151e-05,28.70,2028-2121,78,2459517.5,(2021 UK20),-6.36,0,0.00618,-6.13,bK21U20K,2021 UK20
2020-10-19,11.21,1.407e-07,27.89,2080-2080,1,2459141.5,(2020 UB),-8.30,0,0.0089,-8.30,bK20U00B,2020 UB
2021-04-30,5.69,5.192e-08,26.27,2111-2111,1,2459334.5,(2021 GL16),-8.31,0,0.019,-8.31,bK21G16L,2021 GL16
2019-05-16,9.05503593145384,9.045e-07,29.64,2114-2118,2,2458619.5,(2019 JH7),-8.91,0,0.004,-8.62,bK19J07H,2019 JH7
2017-11-03,6.90404943515735,5.09232525e-05,27.76,2050-2116,29,2458060.5,(2017 UJ43),-5.82,0,0.0095,-5.68,bK17U43J,2017 UJ43
2017-10-30,16.2187833076415,3.6328e-07,24.39,2041-2054,2,2458056.5,(2017 UL7),-5.63,0,0.045,-5.55,bK17U07L,2017 UL7
2018-11-21,7.49790587658109,0.0002861542952,29.86,2053-2121,360,2458443.5,(2018 WH),-7.11,0,0.0036,-6.12,bK18W00H,2018 WH
2021-05-05,20.9845807514649,1.86664397e-05,25.58,2084-2121,39,2459339.5,(2021 JA1),-5.26,0,0.026,-5.01,bK21J01A,2021 JA1
2018-02-07,19.7943078548785,5.678e-08,26.41,2082-2082,2,2458156.5,(2018 CN),-7.85,0,0.018,-7.74,bK18C00N,2018 CN
2008-03-13,11.1587813678858,3.6582e-07,23.92,2091-2100,3,2454538.5,(2008 DA4),-6.36,0,0.056,-6.09,bK08D04A,2008 DA4
2018-01-24,13.2475396743076,9.641e-09,25.03,2095-2116,2,2458142.5,(2018 BH1),-8.22,0,0.0332,-8.16,bK18B01H,2018 BH1
2012-02-27,16.966126099206,1.1713e-07,27.93,2074-2116,4,2455984.5,(2012 DY13),-8.30,0,0.0088,-8.23,bK12D13Y,2012 DY13
2009-11-20,18.16,2.432e-07,27.64,2049-2049,1,2455155.5,(2009 WJ6),-7.38,0,0.01,-7.38,bK09W06J,2009 WJ6
2013-12-03,16.3499891189838,0.000439083988,26.22,2063-2095,14,2456629.5,(2013 VW13),-4.03,0,0.019,-3.85,bK13V13W,2013 VW13
2014-03-29,5.60932483207659,7.7714e-07,27.72,2083-2121,5,2456745.5,(2014 EU),-8.13,0,0.0097,-7.83,bK14E00U,2014 EU
2014-01-13,10.27,1.262e-08,26.61,2110-2110,1,2456670.5,(2014 AK51),-8.96,0,0.016,-8.96,bK14A51K,2014 AK51
2016-10-30,16.7236987381703,2.2824e-08,27.54,2107-2118,2,2457691.5,(2016 UR36),-9.03,0,0.011,-8.97,bK16U36R,2016 UR36
2020-09-22,15.63,2.908e-08,28.09,2117-2117,1,2459114.5,(2020 SA2),-9.17,0,0.0082,-9.17,bK20S02A,2020 SA2
2007-03-15,20.7596206199654,4.18604e-07,25.56,2078-2100,7,2454174.5,(2007 EZ25),-6.92,0,0.026,-6.50,bK07E25Z,2007 EZ25
2007-04-24,6.34495724236018,0.000511244320300001,27.75,2050-2122,97,2454214.5,(2007 HB15),-4.83,0,0.0096,-4.67,bK07H15B,2007 HB15
2002-02-12,11.85,2.415e-09,25.90,2120-2120,1,2452317.5,(2002 CA26),-9.33,0,0.022,-9.33,bK02C26A,2002 CA26
2003-10-18,13.2010901076849,3.90677e-08,28.05,2030-2057,3,2452930.5,(2003 UM3),-8.68,0,0.00832,-8.60,bK03U03M,2003 UM3
2005-11-12,6.57095459151333,5.6284787e-05,26.98,2047-2121,89,2453686.5,(2005 VN5),-5.81,0,0.014,-5.34,bK05V05N,2005 VN5
2022-03-28,7.98,6.533e-08,27.50,2114-2114,1,2459666.5,(2022 EA7),-8.75,0,0.011,-8.75,bK22E07A,2022 EA7
2020-10-13,12.5577031327029,8.9252e-06,26.51,2119-2121,4,2459135.5,(2020 TO2),-6.30,0,0.017,-6.03,bK20T02O,2020 TO2
2020-10-13,3.55358961715221,5.0699e-06,29.12,2117-2121,4,2459135.5,(2020 TS1),-7.89,0,0.0051,-7.79,bK20T01S,2020 TS1
2020-12-09,8.61591692678955,1.6928538e-05,27.75,2082-2120,34,2459192.5,(2020 WF5),-7.06,0,0.00952,-6.34,bK20W05F,2020 WF5
2020-12-21,3.00867909461845,8.006039e-05,29.64,2091-2121,34,2459204.5,(2020 YM1),-7.13,0,0.004,-6.75,bK20Y01M,2020 YM1
2019-05-25,14.2072528643877,1.1503593e-06,26.45,2047-2085,10,2458628.5,(2019 KL),-6.56,0,0.017,-6.31,bK19K00L,2019 KL
2019-01-07,3.80315759589854,0.000637221907,28.09,2065-2122,144,2458490.5,(2018 XQ2),-5.48,0,0.00817,-5.06,bK18X02Q,2018 XQ2
2019-01-11,10.1879887955182,1.785e-07,32.34,2094-2121,2,2458494.5,(2019 AS5),-10.77,0,0.0012,-10.56,bK19A05S,2019 AS5
2020-04-05,6.84678524401572,0.0001196741883,27.63,2064-2122,93,2458944.5,(2020 GO1),-6.00,0,0.01,-5.50,bK20G01O,2020 GO1
2020-04-29,3.12006094203507,1.607265e-07,28.77,2115-2122,2,2458968.5,(2020 HE7),-9.09,0,0.006,-9.09,bK20H07E,2020 HE7
2019-09-26,5.07942461967578,7.8157e-08,28.38,2106-2119,2,2458752.5,(2019 SU1),-9.23,0,0.00711,-9.20,bK19S01U,2019 SU1
2019-09-26,11.1027044052515,2.5288e-07,30.05,2088-2099,4,2458752.5,(2019 SU2),-9.34,0,0.0033,-9.20,bK19S02U,2019 SU2
2018-02-19,16.1024635588288,1.474294e-06,27.58,2068-2119,8,2458168.5,(2018 DB),-7.29,0,0.01,-7.18,bK18D00B,2018 DB
2021-07-14,9.90101925245625,7.888448e-06,26.42,2073-2120,21,2459409.5,(2021 NL8),-6.30,0,0.0179,-6.00,bK21N08L,2021 NL8
2021-11-09,15.9791662383645,1.7511e-06,32.04,2067-2091,2,2459527.5,(2021 VM96),-9.25,0,0.0013,-9.03,bK21V96M,2021 VM96
2024-01-20,11.3132566257843,4.1536894e-06,26.34,2031-2121,29,2460329.5,(2024 BZ15),-5.62,0,0.0181,-5.52,bK24B15Z,2024 BZ15
2022-12-24,8.94351879638857,3.4014034e-05,26.58,2093-2122,16,2459937.5,(2022 XO1),-5.56,0,0.016,-5.50,bK22X01O,2022 XO1
2017-03-18,19.7053978090074,1.8074e-07,28.97,2119-2119,2,2457830.5,(2017 FS),-8.72,0,0.0054,-8.70,bK17F00S,2017 FS
2019-11-26,17.2643647681155,1.3876476e-06,27.79,2061-2117,19,2458813.5,(2019 WF24),-7.26,0,0.00939,-7.02,bK19W24F,2019 WF24
2013-01-12,7.77551304911655,6.169e-08,26.52,2078-2116,2,2456304.5,(2012 YR1),-8.28,0,0.017,-8.16,bK12Y01R,2012 YR1
2010-05-19,26.90,8.843e-09,24.52,2082-2082,1,2455335.5,(2010 JH80),-7.47,0,0.042,-7.47,bK10J80H,2010 JH80
2012-11-07,9.96951330476644,7.5612e-07,26.20,2111-2117,4,2456238.5,(2012 TU231),-7.23,0,0.02,-7.01,bK12TN1U,2012 TU231
2019-11-03,9.61133975394967,6.0638e-08,28.71,2108-2121,2,2458790.5,(2019 UX12),-9.31,0,0.0061,-9.30,bK19U12X,2019 UX12
2010-12-03,7.30734502863169,6.4685481e-05,26.47,2042-2121,56,2455533.5,(2010 VW194),-5.68,0,0.017,-5.09,bK10VJ4W,2010 VW194
2014-06-02,2.57064506157333,8.459425e-06,26.34,2095-2121,5,2456810.5,(2014 HN2),-6.24,0,0.018,-6.24,bK14H02N,2014 HN2
2015-01-16,2.34005557623863,3.35755e-06,26.60,2104-2121,6,2457038.5,(2014 WA366),-6.83,0,0.016,-6.76,bK14Wa6A,2014 WA366
2015-04-22,18.7213727222168,6.1134e-09,21.02,2072-2087,2,2457134.5,(2015 HR182),-6.26,0,0.21,-6.18,bK15HI2R,2015 HR182
2015-05-22,12.4749569127014,3.4697e-06,26.58,2046-2092,3,2457164.5,(2015 KE319),-6.11,0,0.0161,-5.98,bK15KV9E,2015 KE319
2022-10-23,14.4621285722034,1.0951294e-05,27.89,2059-2119,12,2459875.5,(2022 UG6),-6.18,0,0.009,-6.15,bK22U06G,2022 UG6
2022-11-24,7.9216471284377,2.386262e-05,26.90,2083-2120,4,2459907.5,(2022 UT16),-5.88,0,0.014,-5.86,bK22U16T,2022 UT16
2022-12-01,12.2169548022384,4.207996e-05,27.73,2030-2042,3,2459914.5,(2022 WF15),-4.89,0,0.0096,-4.88,bK22W15F,2022 WF15
2022-10-30,4.4387193265975,1.3026147e-05,27.95,2106-2121,14,2459882.5,(2022 UU8),-6.98,0,0.0087,-6.79,bK22U08U,2022 UU8
2022-11-15,9.08696537003096,1.345482e-06,28.09,2101-2121,5,2459898.5,(2022 UV10),-7.80,0,0.0081,-7.73,bK22U10V,2022 UV10
